No errors
No warnings
34 ms
data source=aircraftreports
1172 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,ACA81,58.75,-41.7,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,311,25,,AIREP,ARP ACA81 5845N04142W 0511 F360 5701N05001W 0547 HOIST MS43 311/25 KT CFNOI QXS UAK 050511 L56A ,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,TWY886,51.15,-39.0,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,269,64,,AIREP,ARP TWY886 5109N03900W 0511 F450 5200N03000W 0547 5100N02000W MS45 269/64 KT N886AJ QXT AME 050511 F53A ,
2021-08-05T05:15:14Z,2021-08-05T05:11:00Z,,,,,,,DLH413,48.0667,-22.0,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,288,123,,AIREP,ARP DLH413 4804N 02200W 0511 F410 M56 288/123 4800N 02000W 0519 4800N 01500W KT DAIXA DDL XXH 050511 J71A,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,KLM741,47.5,-37.95,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,267,113,,AIREP,ARP KLM741 4730N03757W 0511 F370 4900N03000W 0544 4900N02000W MS49 267/113 KT PHBHA QXT AME 050511 L82A ,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,DLH465,47.0833,-42.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,269,108,,AIREP,ARP DLH465 4705N04215W 0511 F390 4700N04000W 0521 4800N03000W MS55 269/108 KT DAIKF DDL XXH 050511 J83A ,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,TFL392,46.9,-35.6667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,263,111,,AIREP,ARP TFL392 4654N03540W 0511 F400 4859N02959W 0538 5059N02000W MS57 263/111 KT PHTFM QXT AME 050511 L89A ,
2021-08-05T05:15:23Z,2021-08-05T05:11:00Z,,,,,,,DAL64,46.5833,-12.1333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,283,120,,AIREP,ARP DAL64 4635N 01208W 0511 F380 M55 283/120 SIVIR 0526 RIVAK KT N801NW DDL IG1 050511 J22A,
2021-08-05T05:15:23Z,2021-08-05T05:11:00Z,,,,,,,DAL182,46.1,-23.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,279,94,,AIREP,ARP DAL182 4606N 02300W 0511 F370 M51 279/94 4600N 02000W 0525 4600N 01500W KT N816NW DDL IG1 050511 J52A,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,UAE9330,45.85,-42.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,269,83,,AIREP,ARP UAE9330 4551N04258W 0511 F370 4700N04000W 0526 4800N03000W MS50 269/83 KT A6ENM DDL XXH 050511 F87A ,
2021-08-05T05:15:14Z,2021-08-05T05:11:00Z,,,,,,,FWI43M,43.7333,-26.1,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,278,51,,AIREP,ARP FWI43M 4344N 02606W 0511 F430 M63 278/51 4600N 02000W 0545 4700N 01500W KT FHNET QXT EUA 050512 J32A,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,KLM758,42.9,-51.75,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,249,14,,AIREP,ARP KLM758 4254N05145W 0511 F370 4358N04959W 0523 4658N03959W MS49 249/14 KT PHBKC QXT AME 050511 L08A ,
2021-08-05T05:40:12Z,2021-08-05T05:10:00Z,,,,,,,ICE10K,61.9,-41.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,323,13,,AIREP,ARP ICE10K 6154N04133W 0510 F350 6200N04000W 0515 6300N03000W MS45 323/13 KT TFICE QXS UAK 050510 F87A ,
2021-08-05T05:13:24Z,2021-08-05T05:10:00Z,,,,,,,UAL182,57.8833,-12.6,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,264,10,,AIREP,ARP UAL182 5753N 01236W 0510 F410 M43 264/10 GOMUP 0522 GINGA KT N19986 DDL SYY 050510 L62A,
2021-08-05T05:15:14Z,2021-08-05T05:10:00Z,,,,,,,SWR53T,49.0833,-32.4167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,262,145,,AIREP,ARP SWR53T 4905N 03225W 0510 F370 M51 262/145 4900N 03000W 0520 4900N 02000W KT HBJHN DDL XXH 050510 J72A,
2021-08-05T05:40:11Z,2021-08-05T05:10:00Z,,,,,,,QTR2JH,49.0833,-33.15,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,268,143,,AIREP,ARP QTR2JH 4905N03309W 0510 F330 4859N03000W 0522 4859N02000W MS41 268/143 KT A7BEO QXT AME 050510 F35A ,
2021-08-05T05:40:11Z,2021-08-05T05:10:00Z,,,,,,,UAE212,47.5,-54.9,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,274,97,,AIREP,ARP UAE212 4730N05454W 0510 F350 4800N05000W 0530 4800N04000W MS44 274/97 KT A6EWJ DDL YQX 050510 F37A ,
2021-08-05T05:40:14Z,2021-08-05T05:10:00Z,,,,,,,TAP234F,47.05,-41.9333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,271,113,,AIREP,ARP TAP234F 4703N04156W 0510 F330 4659N04000W 0519 4659N03000W MS40 271/113 KT CSTXB DDL IG1 050511 J79A ,
2021-08-05T05:15:14Z,2021-08-05T05:10:00Z,,,,,,,BAW2256,46.8667,-30.2667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,271,109,,AIREP,ARP BAW2256 4652N 03016W 0510 F410 M59 271/109 4700N 03000W 0512 4900N 02000W KT GVIIJ DDL XXH 050510 F16A,
2021-08-05T05:16:34Z,2021-08-05T05:10:00Z,,,,,,,THY730,12.9333,66.5833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,120,27,,AIREP,ARP THY730 1256N 06635E 0510 F370 M48 120/27,
2021-08-05T06:06:14Z,2021-08-05T05:10:00Z,,,,,,,ANZ1124,-37.3,170.5,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,300,56,,AIREP,ARP ANZ1124 3718S 17030E 0510 F410 M44 300/56,
2021-08-05T05:40:11Z,2021-08-05T05:09:00Z,,,,,,,AAL145,58.6833,-34.3333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,266,15,,AIREP,ARP AAL145 5841N03420W 0509 F360 5801N04001W 0533 5601N05001W MS46 266/15 KT N793AN DDL XXF 050509 F68A ,
2021-08-05T05:40:11Z,2021-08-05T05:09:00Z,,,,,,,DAL246,56.5167,-53.7167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,307,63,,AIREP,ARP DAL246 5631N05343W 0509 F370 5759N04959W 0529 6059N03959W MS59 307/63 KT N198DN DDL YHO 050510 F54A ,
2021-08-05T05:40:08Z,2021-08-05T05:09:00Z,,,,,,,DAL235,55.15,-45.05,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,321,59,,AIREP,ARP DAL235 5509N04503W 0509 F360 5402N05001W 0533 5226N05552W MS46 321/59 KT N402DX DDL IG1 050509 J74A ,
2021-08-05T05:40:11Z,2021-08-05T05:09:00Z,,,,,,,RAM209M,48.1333,-40.95,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,269,125,,AIREP,ARP RAM209M 4808N04057W 0509 F380 4800N04000W 0513 4700N03000W MS51 269/125 KT CNRGY QXT AME 050509 L58A ,
2021-08-05T05:40:11Z,2021-08-05T05:09:00Z,,,,,,,UAE202,48.1,-45.25,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,283,128,,AIREP,ARP UAE202 4806N04515W 0509 F370 4759N04000W 0530 4859N03000W MS51 283/128 KT A6EUU DDL XXH 050509 J61A ,
2021-08-05T05:40:08Z,2021-08-05T05:09:00Z,,,,,,,AFR153,48.0333,-48.45,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,280,119,,AIREP,ARP AFR153 4802N04827W 0509 F370 4759N04000W 0543 4759N03000W MS49 280/119 KT FGZNB QXS YYT 050509 F29A ,
2021-08-05T05:13:24Z,2021-08-05T05:09:00Z,,,,,,,AFR011,47.0667,-22.5333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,277,110,,AIREP,ARP AFR011 4704N 02232W 0509 F370 M52 277/110 4659N 02000W 0520 4759N 01500W KT FGSQF QXT EUA 050509 F41A,
2021-08-05T05:36:50Z,2021-08-05T05:09:00Z,,,,,,,THY78C,41.9333,-54.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,51,15,,AIREP,ARP THY78C 4156N05412W 0509 F370 4358N04959W 0535 4458N03959W MS49 051/15 KT TCLLM QXT AME 050509 L44A ,
2021-08-05T06:05:14Z,2021-08-05T05:09:00Z,,,,,,,THT67,-2.6,-146.5,37900,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,72,17,,AIREP,THT67 0236S 14630W 0509 F379 MS50 072/17,
2021-08-05T06:06:14Z,2021-08-05T05:09:00Z,,,,,,,THT67,-2.6333,-146.5167,37900,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,72,17,,AIREP,ARP THT67 0238S 14631W 0509 F379 M50 072/017,
2021-08-05T06:06:14Z,2021-08-05T05:09:00Z,,,,,,,QFA11,-10.0,-170.5,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,233,7,,AIREP,ARP QFA11 1000S 17030W 0509 F390 M53 233/07,
2021-08-05T05:36:47Z,2021-08-05T05:08:00Z,,,,,,,DLH447,59.8333,-53.5167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,302,33,,AIREP,ARP DLH447 5950N05331W 0508 F410 6000N05000W 0520 6000N04000W MS49 302/33 KT DAIXO DDL XXH 050508 J02A ,
2021-08-05T05:36:41Z,2021-08-05T05:08:00Z,,,,,,,DLH457,59.45,-57.1667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,281,68,,AIREP,ARP DLH457 5927N05710W 0508 F350 5900N05000W 0532 5800N04000W MS54 281/68 KT DABYJ DDL YHO 050508 F95A ,
2021-08-05T05:36:35Z,2021-08-05T05:08:00Z,,,,,,,AFR083,58.25,-45.8,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,320,50,,AIREP,ARP AFR083 5815N04548W 0508 F370 5700N04000W 0531 5500N03000W MS44 320/50 KT FGSQG QXS UAK 050508 F51A ,
2021-08-05T05:11:01Z,2021-08-05T05:08:00Z,,,,,,,UPS204,56.5167,-10.9,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,167,20,,AIREP,ARP UPS204 5631N 01054W 0508 F320 M50 167/20 SUNOT 0524 5700N 02000W KT N621UP QXS BRR 050508 F34A,
2021-08-05T05:13:24Z,2021-08-05T05:08:00Z,,,,,,,LXJ650,56.3833,-18.3333,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,252,16,,AIREP,ARP LXJ650 5623N 01820W 0508 F450 M44 252/16 RESNO 0524 NETKI KT N650FX QXT EUA 050508 F92A,
2021-08-05T05:11:01Z,2021-08-05T05:08:00Z,,,,,,,AAR587,49.8333,-32.5,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,266,133,,AIREP,ARP AAR587 4950N 03230W 0508 F360 M47 266/133 5000N 03000W 0517 5000N 02000W KT HL7413 DDL XXN 050508 F73A,
2021-08-05T05:36:47Z,2021-08-05T05:08:00Z,,,,,,,THY6434,47.7333,-52.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,271,105,,AIREP,ARP THY6434 4744N05201W 0508 F350 4800N05000W 0517 4800N04000W MS45 271/105 KT TCLJS QXS YYT 050508 F17A ,
2021-08-05T05:40:10Z,2021-08-05T05:08:00Z,,,,,,,QTR1AA,47.1,-45.3167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,280,107,,AIREP,ARP QTR1AA 4706N04519W 0508 F370 4659N04000W 0531 4659N03000W MS51 280/107 KT A7ALO QXT AME 050509 J59A ,
2021-08-05T05:30:09Z,2021-08-05T05:08:00Z,,,,,,,SH38,39.1438,-86.613,7000,SKC,7000,60000,,,,,NEG,,,,,,,,,,,,,,NEGclr,7000,60000,,,,,,,PIREP,BMG UA /OV OOM/TM 0508/FL070/TP SH38/SK SKC/TB NEG,
2021-08-05T06:05:14Z,2021-08-05T05:08:00Z,,,,,,,AAL72,-10.2,-166.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,282,13,,AIREP,AAL72 1012S 16630W 0508 F370 MS49 282/13,
2021-08-05T05:36:29Z,2021-08-05T05:07:00Z,,,,,,,QTR67L,62.4667,-57.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,244,57,,AIREP,ARP QTR67L 6228N05744W 0507 F350 6259N05000W 0531 6259N04000W MS55 244/57 KT A7ANJ QXT AME 050507 J04A ,
2021-08-05T05:36:33Z,2021-08-05T05:07:00Z,,,,,,,THY181,60.95,-30.9667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,,,,AIREP,ARP THY181 6057N03058W 0507 F360 6001N04001W 0542 5801N05001W MS47 252/8 KT TCLLJ QXT EUA 050508 L86A ,
2021-08-05T05:09:22Z,2021-08-05T05:07:00Z,,,,,,,KLM602,57.7,-18.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,297,1,,AIREP,ARP KLM602 5742N 01821W 0507 F370 M48 297/01 SUNOT 0521 KESIX KT PHBVP QXT EUA 050507 F69A,
2021-08-05T05:11:01Z,2021-08-05T05:07:00Z,,,,,,,DHK906,54.9833,-20.2167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,283,32,,AIREP,ARP DHK906 5459N 02013W 0507 F400 M43 283/32 5400N 03000W 0551 5100N 04000W KT GTUIK QXT EUA 050507 L86A,
2021-08-05T05:09:22Z,2021-08-05T05:07:00Z,,,,,,,UAL907,54.7667,-18.8833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,288,29,,AIREP,ARP UAL907 5446N 01853W 0507 F390 M43 288/29 DOGAL 0523 BEXET KT N29981 DDL XXF 050507 L99A,
2021-08-05T05:36:29Z,2021-08-05T05:07:00Z,,,,,,,ACA856,52.05,-37.45,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,273,71,,AIREP,ARP ACA856 5203N03727W 0507 F350 5158N03000W 0536 5158N02000W MS40 273/71 KT CFIVS DDL XXH 050507 F46A ,
2021-08-05T05:36:35Z,2021-08-05T05:07:00Z,,,,,,,SWR19R,48.15,-38.9,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,262,138,,AIREP,ARP SWR19R 4809N03854W 0507 F390 4900N03000W 0544 4900N02000W MS55 262/138 KT HBJHL DDL XXH 050507 J77A ,
2021-08-05T05:36:38Z,2021-08-05T05:07:00Z,,,,,,,RAM219W,48.1167,-45.2,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,264,122,,AIREP,ARP RAM219W 4807N04512W 0507 F410 4800N04000W 0528 4700N03000W MS58 264/122 KT CNRGB QXT AOE 050507 L32A ,
2021-08-05T05:36:33Z,2021-08-05T05:07:00Z,,,,,,,ELY026,47.5833,-35.1333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,122,,AIREP,ARP ELY026 4735N03508W 0507 F370 4759N03000W 0528 4759N02000W MS50 264/122 KT 4XEDH QXT EUA 050507 L47A ,
2021-08-05T05:11:01Z,2021-08-05T05:07:00Z,,,,,,,AFR795,47.1333,-12.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,283,122,,AIREP,ARP AFR795 4708N 01238W 0507 F370 M51 283/122 SEPAL 0522 LAPEX KT FGSQT QXT EUA 050507 F93A,
2021-08-05T05:36:29Z,2021-08-05T05:07:00Z,,,,,,,UAE238,47.0167,-48.5667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,271,97,,AIREP,ARP UAE238 4701N04834W 0507 F350 4658N04000W 0543 4658N03000W MS45 271/97 KT A6ECT DDL XXH 050507 F27A ,
2021-08-05T06:06:14Z,2021-08-05T05:07:00Z,,,,,,,ACI410A,-34.1,173.4,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,292,99,,AIREP,ARP ACI410A 3406S 17324E 0507 F410 M48 292/99,
2021-08-05T05:36:17Z,2021-08-05T05:06:00Z,,,,,,,DLH493,60.05,-40.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,302,11,,AIREP,ARP DLH493 6003N04019W 0506 F390 6000N04000W 0507 5900N03000W MS41 302/11 KT DAIXN DDL XXH 050506 J30A ,
2021-08-05T05:09:22Z,2021-08-05T05:06:00Z,,,,,,,AFL155,58.3333,-32.5333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,274,15,,AIREP,ARP AFL155 5820N 03232W 0506 F390 M41 274/15 5859N 02959W 0517 6059N 01959W KT VPBXC QXT EUA 050506 J85A,
2021-08-05T05:36:23Z,2021-08-05T05:06:00Z,,,,,,,UPS208,56.2167,-43.1833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,302,37,,AIREP,ARP UPS208 5613N04311W 0506 F320 5402N05002W 0542 5226N05552W MS48 302/37 KT N332UP QXT IGW 050506 F54A ,
2021-08-05T05:36:20Z,2021-08-05T05:06:00Z,,,,,,,DHK367,55.55,-45.7833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,330,92,,AIREP,ARP DHK367 5533N04547W 0506 F340 5501N05001W 0527 5307N05648W MS51 330/92 KT GDHLG DDL XXN 050506 F81A ,
2021-08-05T05:36:23Z,2021-08-05T05:06:00Z,,,,,,,AFR631,53.05,-38.2167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,288,52,,AIREP,ARP AFR631 5303N03813W 0506 F410 5300N03000W 0539 5200N02000W MS42 288/52 KT FHRBA QXT AME 050507 L68A ,
2021-08-05T05:08:53Z,2021-08-05T05:06:00Z,,,,,,,SWR15X,50.0333,-21.4333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,279,142,,AIREP,ARP SWR15X 5002N 02126W 0506 F370 M48 279/142 4959N 02000W 0511 4959N 01500W KT HBJNB DDL XXH 050506 F62A,
2021-08-05T05:36:20Z,2021-08-05T05:06:00Z,,,,,,,QTR82M,48.9333,-30.7667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,140,,AIREP,ARP QTR82M 4856N03046W 0506 F370 4859N03000W 0509 4859N02000W MS50 264/140 KT A7ANQ QXT EUA 050506 J88A ,
2021-08-05T05:36:22Z,2021-08-05T05:06:00Z,,,,,,,UAE220,48.5833,-51.6333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,274,112,,AIREP,ARP UAE220 4835N05138W 0506 F340 4859N05000W 0513 4859N04000W MS43 274/112 KT A6EQG DDL YYT 050506 F34A ,
2021-08-05T05:08:53Z,2021-08-05T05:06:00Z,,,,,,,ETD140,47.8833,-19.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,281,117,,AIREP,ARP ETD140 4753N 01903W 0506 F370 M52 281/117 4628N 00845W 0548 TIVLU KT A6BLX QXT AME 050506 L93A,
2021-08-05T05:11:01Z,2021-08-05T05:06:00Z,,,,,,,RCH809,47.0667,-31.9667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,264,110,,AIREP,ARP RCH809 4704N 03158W 0506 F340 M42 264/110 4700N 03000W 0515 4800N 02000W KT 00172A DDL XXN 050507 F22A,
2021-08-05T05:11:01Z,2021-08-05T05:06:00Z,,,,,,,ETD97G,47.0333,-29.0167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,269,110,,AIREP,ARP ETD97G 4702N 02901W 0506 F380 M53 269/110 4700N 02000W 0543 4700N 01500W KT A6BLB QXT AME 050507 L66A,
2021-08-05T05:36:23Z,2021-08-05T05:06:00Z,,,,,,,AAL86,46.0833,-42.4667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,268,90,,AIREP,ARP AAL86 4605N04228W 0506 F400 4600N04000W 0517 4700N03000W MS57 268/90 KT N825AA DDL XXN 050506 L20A ,
2021-08-05T05:36:14Z,2021-08-05T05:05:00Z,,,,,,,FDX95,58.8,-41.25,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,297,21,,AIREP,ARP FDX95 5848N04115W 0505 F360 5700N05000W 0542 HOIST MS43 297/21 KT N891FD QXT AME 050505 F88A ,
2021-08-05T05:36:09Z,2021-08-05T05:05:00Z,,,,,,,AFL155,58.25,-32.85,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,279,16,,AIREP,ARP AFL155 5815N03251W 0505 F390 5859N02959W 0517 6059N01959W MS41 279/16 KT VPBXC QXT EUA 050505 J84A ,
2021-08-05T05:36:20Z,2021-08-05T05:05:00Z,,,,,,,AFR065,57.5167,-42.2167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,316,31,,AIREP,ARP AFR065 5731N04213W 0505 F350 5659N04001W 0515 5459N03001W MS43 316/31 KT FGSQI QXT AME 050507 F34A ,
2021-08-05T05:36:16Z,2021-08-05T05:05:00Z,,,,,,,ELY001,57.3333,-37.5667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,270,14,,AIREP,ARP ELY001 5720N03734W 0505 F360 5701N04001W 0515 5401N05001W MS44 270/14 KT 4XEDI QXT AME 050505 L58A ,
2021-08-05T05:36:09Z,2021-08-05T05:05:00Z,,,,,,,UPS232,57.0833,-27.8667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,257,38,,AIREP,ARP UPS232 5705N02752W 0505 F340 5701N03000W 0515 5601N04001W MS53 257/38 KT N353UP QXT IGW 050505 F41A ,
2021-08-05T05:08:53Z,2021-08-05T05:05:00Z,,,,,,,UPS232,57.0833,-27.9,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,256,38,,AIREP,ARP UPS232 5705N 02754W 0505 F340 M53 256/38 5701N 03000W 0515 5601N 04001W KT N353UP QXT IGW 050505 F42A,
2021-08-05T05:08:53Z,2021-08-05T05:05:00Z,,,,,,,ACA800,54.0,-28.9833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,270,44,,AIREP,ARP ACA800 5400N 02859W 0505 F410 M43 270/44 5358N 02000W 0541 DOGAL KT CFRTU DDL XXH 050506 L78A,
2021-08-05T05:36:20Z,2021-08-05T05:05:00Z,,,,,,,XX999,51.0,8.3,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,271,22,,AIREP,ARP XX999 5100N 00818E 0505 F380 M56 271/022 SWA1516 2600N 14610W 0516,
2021-08-05T05:34:11Z,2021-08-05T05:05:00Z,,,,,,,XX999,51.0,8.3,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,113,30,,AIREP,ARP XX999 5100N 00818E 0505 F340 M36 113/30 FDX5033 2117N 06823E 0503,
2021-08-05T05:08:53Z,2021-08-05T05:05:00Z,,,,,,,QTR58E,49.0833,-25.1833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,273,141,,AIREP,ARP QTR58E 4905N 02511W 0505 F380 M53 273/141 4858N 02001W 0525 4758N 01500W KT A7ALR QXT EUA 050505 J10A,
2021-08-05T05:08:53Z,2021-08-05T05:05:00Z,,,,,,,ETD76T,49.05,-28.7667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,137,,AIREP,ARP ETD76T 4903N 02846W 0505 F370 M50 264/137 4900N 02000W 0538 4800N 01500W KT A6BLI QXT AME 050505 L84A,
2021-08-05T05:36:12Z,2021-08-05T05:05:00Z,,,,,,,AFR349,48.0833,-34.55,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,262,136,,AIREP,ARP AFR349 4805N03433W 0505 F380 4758N03000W 0523 4758N02000W MS52 262/136 KT FGSPP QXT AOE 050505 F33A ,
2021-08-05T05:36:17Z,2021-08-05T05:05:00Z,,,,,,,TAP262A,47.9333,-51.7,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,266,107,,AIREP,ARP TAP262A 4756N05142W 0505 F330 4800N05000W 0513 4800N04000W MS41 266/107 KT CSTXA DDL YYT 050505 J81A ,
2021-08-05T05:36:12Z,2021-08-05T05:05:00Z,,,,,,,BAW25K,46.2833,-44.7333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,273,91,,AIREP,ARP BAW25K 4617N04444W 0505 F380 4800N04000W 0528 4900N03000W MS52 273/91 KT GVIIR DDL XXF 050505 F94A ,
2021-08-05T05:08:53Z,2021-08-05T05:05:00Z,,,,,,,AAL36,45.8833,-15.9,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,297,107,,AIREP,ARP AAL36 4553N 01554W 0505 F410 M59 297/107 PASAS 0519 STG KT N836AA DDL XXF 050505 L91A,
2021-08-05T05:08:53Z,2021-08-05T05:04:00Z,,,,,,,DLH455,57.3167,-32.6333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,278,20,,AIREP,ARP DLH455 5719N 03238W 0504 F380 M42 278/20 5658N 03001W 0514 5458N 02001W KT DABYG DDL XXF 050504 F07A,
2021-08-05T05:08:53Z,2021-08-05T05:04:00Z,,,,,,,ACA848,56.8333,-29.1167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,267,23,,AIREP,ARP ACA848 5650N 02907W 0504 F390 M42 267/23 5458N 02001W 0541 DOGAL KT CFVNB DDL XXH 050504 L11A,
2021-08-05T05:08:53Z,2021-08-05T05:04:00Z,,,,,,,UAL58,56.5167,-22.1833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,264,19,,AIREP,ARP UAL58 5631N 02211W 0504 F370 M46 264/19 5600N 02000W 0513 RESNO KT N2135U DDL XXF 050504 F46A,
2021-08-05T05:21:31Z,2021-08-05T05:04:00Z,,,,,,,XX999,51.0,8.3,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,271,129,,AIREP,ARP XX999 5100N 00818E 0504 F410 M59 271/129 ACI410A 2612S 16830E 0407,
2021-08-05T05:24:23Z,2021-08-05T05:04:00Z,,,,,,,XX999,51.0,8.3,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,64,29,,AIREP,ARP XX999 5100N 00818E 0504 F380 M49 064/029 THT67 0557N 14437W 0408,
2021-08-05T05:17:46Z,2021-08-05T05:04:00Z,,,,,,,XX999,51.0,8.3,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,117,7,,AIREP,ARP XX999 5100N 00818E 0504 F360 M42 117/07 QTR8697 1822N 06715E 0452,
2021-08-05T05:04:12Z,2021-08-05T05:04:00Z,,,,,,,XX999,51.0,8.3,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,220,60,,AIREP,ARP XX999 5100N 00818E 0504 F340 M42 220/060 UAL1170 3106N 13208W 0431,
